 "x",  "y",  "u",  "v",  "sigma",  "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma"
207,733,-0.88185,100.134,0.0266445,-30,190,-0.881851,-100.134,0.0237012,0.017204,-0.00192051,0.0242264,0.0166788,-0.266956
216,733,-0.38646,100.088,0.024053,-21,190,-0.386459,-100.088,0.0207425,0.0166313,-0.00128228,0.0211097,0.0162642,-0.278867
225,733,-0.267493,100.081,0.020996,-12,190,-0.267487,-100.081,0.0183472,0.016146,-0.000761699,0.0185851,0.0159081,-0.302691
234,733,-0.201816,100.065,0.0196914,-3,190,-0.201813,-100.065,0.016511,0.0157182,-0.000362901,0.016652,0.0155772,-0.370657
243,733,-0.14471,100.043,0.0193152,6,190,-0.144714,-100.043,0.0149459,0.0153915,1.92617e-05,0.0153923,0.0149451,1.52767
252,733,-0.0616114,100.049,0.0206049,15,190,-0.061615,-100.049,0.0135864,0.015104,0.000365515,0.0151874,0.0135029,1.34634
261,733,0.02143,100.07,0.0282286,24,190,0.0214233,-100.07,0.0124348,0.0148586,0.000677203,0.015035,0.0122584,1.31601
270,733,0.0449413,100.049,0.0273429,33,190,0.0449524,-100.049,0.0114938,0.0146584,0.00095551,0.0149245,0.0112276,1.29917
279,733,0.0470139,100.024,0.0231003,42,190,0.0470276,-100.024,0.0107663,0.0145063,0.00120144,0.014859,0.0104137,1.28526
288,733,0.048164,100.003,0.0217314,51,190,0.0481567,-100.003,0.0102557,0.0144056,0.00141582,0.0148426,0.00981872,1.27141
297,733,0.0810112,99.9977,0.0213169,60,190,0.0810242,-99.9977,0.00996518,0.0143594,0.00159933,0.0148799,0.00944473,1.25619
306,733,0.112523,99.9863,0.021991,69,190,0.112518,-99.9863,0.0102729,0.0144304,0.00168589,0.0150281,0.00967516,1.23009
315,733,0.172036,99.9721,0.0214615,78,190,0.172028,-99.9721,0.011174,0.0146589,0.0016866,0.0153415,0.0104914,1.18624
207,742,-1.00881,100.162,0.0271182,-30,181,-1.0088,-100.162,0.021999,0.0169457,-0.00172605,0.0225322,0.0164124,-0.299659
216,742,-0.381455,100.067,0.0228685,-21,181,-0.381454,-100.067,0.0193189,0.0164181,-0.00106316,0.0196668,0.0160702,-0.316271
225,742,-0.268035,100.084,0.0198073,-12,181,-0.268036,-100.084,0.0172083,0.0159748,-0.000549026,0.0174173,0.0157659,-0.363698
234,742,-0.195368,100.1,0.018357,-3,181,-0.195374,-100.1,0.0156236,0.0155778,-0.000179707,0.0157819,0.0154196,-0.722056
243,742,-0.112101,100.1,0.0172448,6,181,-0.112106,-100.1,0.0142873,0.0152734,0.000160882,0.015299,0.0142617,1.4131
252,742,-0.0520831,100.089,0.0182453,15,181,-0.0520782,-100.089,0.013151,0.0150054,0.000454901,0.015111,0.0130454,1.34274
261,742,-0.0173457,100.08,0.0257292,24,181,-0.017334,-100.08,0.0122167,0.0147766,0.000703939,0.0149574,0.0120359,1.31939
270,742,0.0222197,100.043,0.0256884,33,181,0.0222168,-100.043,0.0114864,0.0145897,0.000909535,0.0148366,0.0112394,1.3057
279,742,0.0208427,99.9835,0.0234844,42,181,0.0208435,-99.9835,0.0109625,0.0144479,0.00107316,0.0147518,0.0106586,1.29481
288,742,0.0306318,100.009,0.0226729,51,181,0.0306396,-100.009,0.0106476,0.0143543,0.00119624,0.0147068,0.010295,1.28421
297,742,0.0675321,100.009,0.021248,60,181,0.0675354,-100.009,0.0105441,0.0143125,0.00128014,0.0147062,0.0101504,1.27241
306,742,0.123183,99.9994,0.0195686,69,181,0.123169,-99.9995,0.0110431,0.0143886,0.00123609,0.0147957,0.0106359,1.2526
315,742,0.190707,99.9901,0.0209415,78,181,0.190704,-99.9901,0.0121201,0.0146198,0.00108269,0.0150235,0.0117164,1.21386
207,751,-1.37358,100.251,0.0300247,-30,172,-1.37358,-100.251,0.0202879,0.0166573,-0.001498,0.0208261,0.016119,-0.344967
216,751,-0.41842,100.091,0.0266268,-21,172,-0.418427,-100.091,0.0179114,0.0161685,-0.0008246,0.0182397,0.0158402,-0.378891
225,751,-0.246548,100.094,0.0209449,-12,172,-0.246552,-100.094,0.0161073,0.0157653,-0.000324927,0.0163035,0.0155691,-0.543132
234,751,-0.168329,100.126,0.0181548,-3,172,-0.168335,-100.126,0.0147881,0.0154039,1.20043e-05,0.0154041,0.0147878,1.55131
243,751,-0.0553512,100.14,0.0171201,6,172,-0.0553436,-100.14,0.0136948,0.015124,0.000308229,0.0151876,0.0136312,1.36718
252,751,-0.0216412,100.154,0.0189623,15,172,-0.021637,-100.154,0.0127942,0.0148789,0.000548704,0.0150145,0.0126586,1.32852
261,751,-0.0192031,100.143,0.0234871,24,172,-0.0191956,-100.143,0.0120879,0.0146711,0.000735059,0.0148656,0.0118934,1.3121
270,751,0.0230342,100.098,0.0281616,33,172,0.0230408,-100.098,0.0115777,0.0145031,0.000868903,0.0147417,0.0113391,1.30279
279,751,0.0213958,100.041,0.0250629,42,172,0.0213928,-100.041,0.0112657,0.0143778,0.00095182,0.0146458,0.0109977,1.29631
288,751,0.0223279,100.021,0.0226675,51,172,0.0223389,-100.021,0.0111542,0.0142983,0.00098538,0.0145816,0.0108709,1.29085
297,751,0.0582263,100.011,0.0227335,60,172,0.0582275,-100.011,0.0112453,0.014268,0.00097118,0.0145531,0.0109602,1.28522
306,751,0.138821,100.011,0.0195759,69,172,0.138824,-100.011,0.0119411,0.0143578,0.000796582,0.0145967,0.0117022,1.27937
315,751,0.225381,100.038,0.0195374,78,172,0.225372,-100.038,0.013203,0.0146005,0.000486444,0.0147531,0.0130503,1.26672
207,760,-1.3158,100.43,0.0308506,-30,163,-1.3158,-100.43,0.0185969,0.0163114,-0.00125591,0.0191521,0.0157562,-0.416275
216,760,-0.424925,100.408,0.0280246,-21,163,-0.424927,-100.408,0.0165313,0.0158865,-0.000580614,0.016873,0.0155448,-0.53196
243,760,-0.0489838,100.169,0.0202437,6,163,-0.0489807,-100.169,0.0131427,0.0149957,0.000460876,0.015104,0.0130344,1.33999
252,760,-0.0252407,100.16,0.0204733,15,163,-0.025238,-100.16,0.0124833,0.0147858,0.000650596,0.0149569,0.0123121,1.31361
261,760,-0.0116584,100.189,0.0228435,24,163,-0.0116577,-100.189,0.0120104,0.0146095,0.000778191,0.0148246,0.0117952,1.30102
270,760,0.0487175,100.167,0.0311328,33,163,0.0487061,-100.167,0.0117258,0.0144688,0.000845214,0.0147083,0.0114862,1.29465
279,760,0.0198003,100.029,0.0337282,42,163,0.0198059,-100.029,0.0116312,0.0143663,0.000853222,0.0146106,0.0113868,1.29189
288,760,0.0286014,100.036,0.028062,51,163,0.028595,-100.036,0.0117286,0.0143046,0.0008038,0.0145349,0.0114983,1.29184
297,760,0.0617198,100.027,0.0242279,60,163,0.0617065,-100.027,0.0120198,0.0142869,0.000698608,0.0144849,0.0118219,1.29464
306,760,0.143125,100.041,0.0202091,69,163,0.143127,-100.041,0.012917,0.0143856,0.000401551,0.0144883,0.0128144,1.32059
315,760,0.281669,100.091,0.0195538,78,163,0.281677,-100.091,0.0143673,0.0146271,-5.61908e-05,0.0146387,0.0143556,-1.36666
207,769,-0.97769,100.785,0.0298541,-30,154,-0.977692,-100.785,0.0169383,0.015898,-0.00101991,0.017563,0.0152733,-0.549603
216,769,-0.35623,101.138,0.0282133,-21,154,-0.356232,-101.138,0.0151888,0.0155667,-0.00035063,0.015776,0.0149794,-1.03252
225,769,-0.158666,101.123,0.0254262,-12,154,-0.158661,-101.123,0.0140101,0.0153107,0.000113348,0.0153205,0.0140003,1.48451
234,769,-0.1504,100.992,0.0242066,-3,154,-0.150406,-100.992,0.0132251,0.0150773,0.000390194,0.0151561,0.0131462,1.37142
252,769,-0.028969,100.153,0.0213819,15,154,-0.0289764,-100.153,0.0122136,0.0147326,0.000749844,0.0149389,0.0120073,1.3023
261,769,-0.00605609,100.181,0.0243073,24,154,-0.00604248,-100.181,0.0119753,0.0146013,0.000826155,0.0148396,0.011737,1.28998
270,769,0.046156,100.201,0.0263704,33,154,0.0461426,-100.201,0.011917,0.0144994,0.000835321,0.014746,0.0116703,1.28369
279,769,0.061611,100.163,0.0248498,42,154,0.061615,-100.163,0.0120402,0.0144289,0.000778759,0.0146603,0.0118087,1.28189
288,769,0.0696754,100.1,0.0231097,51,154,0.0696716,-100.1,0.0123466,0.0143918,0.000657937,0.0145852,0.0121532,1.28494
297,769,0.0931577,100.087,0.0229189,60,154,0.0931702,-100.087,0.0128376,0.0143907,0.000474426,0.0145242,0.0127042,1.29658
306,769,0.184459,100.101,0.0202638,69,154,0.184448,-100.101,0.0139332,0.0144952,7.05016e-05,0.014504,0.0139245,1.4479
315,769,0.617551,100.125,0.0200015,78,154,0.617554,-100.125,0.0155667,0.0147234,-0.000516624,0.0158119,0.0144782,-0.443158
207,778,-0.566649,101.296,0.0283797,-30,145,-0.56665,-101.296,0.0153396,0.0154062,-0.000816287,0.0161898,0.0145559,-0.805794
216,778,-0.124926,101.62,0.028337,-21,145,-0.124924,-101.62,0.0138993,0.0151964,-0.000158872,0.0152156,0.0138801,-1.45068
225,778,-0.0817923,101.694,0.0298677,-12,145,-0.0817871,-101.694,0.0130266,0.0150513,0.000286721,0.0150912,0.0129868,1.4328
234,778,-0.078679,101.574,0.028563,-3,145,-0.0786743,-101.574,0.0125021,0.0149113,0.00053885,0.0150264,0.0123871,1.36049
243,778,-0.0712223,101.051,0.0249482,6,145,-0.071228,-101.051,0.0121546,0.0148022,0.00072141,0.014986,0.0119708,1.32132
261,778,0.0249835,100.209,0.0235909,24,145,0.0249939,-100.209,0.0119707,0.0146462,0.00086477,0.0149014,0.0117155,1.28387
270,778,0.108429,100.23,0.025312,33,145,0.108429,-100.23,0.0121364,0.0146011,0.000827899,0.0148534,0.0118842,1.27502
279,778,0.144079,100.209,0.0249747,42,145,0.144073,-100.209,0.0124755,0.0145793,0.000720242,0.0148023,0.0122526,1.2706
288,778,0.172478,100.181,0.0226711,51,145,0.172485,-100.181,0.0129891,0.0145823,0.000543049,0.0147498,0.0128216,1.27162
297,778,0.154166,100.191,0.0243699,60,145,0.154175,-100.191,0.0136779,0.0146115,0.000297684,0.0146983,0.0135911,1.28693
306,778,0.256456,100.19,0.0205966,69,145,0.25647,-100.19,0.0149685,0.0147308,-0.000192022,0.0150755,0.0146238,-0.50824
315,778,0.91312,100.165,0.0212877,78,145,0.913116,-100.165,0.0167786,0.0149477,-0.000883138,0.0171351,0.0145911,-0.383719
207,787,-0.326903,101.421,0.0299121,-30,136,-0.326904,-101.421,0.0138059,0.014848,-0.00066141,0.015169,0.013485,-1.11903
216,787,-0.0632094,101.7,0.0311651,-21,136,-0.0632019,-101.7,0.0126729,0.0147785,-2.36244e-05,0.0147788,0.0126726,-1.55958
225,787,-0.0299626,101.767,0.0295978,-12,136,-0.0299683,-101.767,0.0120991,0.0147604,0.000402848,0.0148201,0.0120394,1.42381
234,787,-0.0224621,101.774,0.0283739,-3,136,-0.0224609,-101.774,0.0118292,0.0147264,0.000634058,0.0148591,0.0116965,1.36451
243,787,-0.0431198,101.601,0.028539,6,136,-0.0431213,-101.601,0.0117242,0.0147095,0.000791258,0.0149062,0.0115274,1.32708
252,787,-0.0225851,100.73,0.0235739,15,136,-0.022583,-100.73,0.0117813,0.0147066,0.00087212,0.0149468,0.0115411,1.30196
270,787,0.176957,100.326,0.0245939,33,136,0.176971,-100.326,0.0123856,0.0147438,0.000808425,0.0149944,0.0121351,1.27029
279,787,0.255459,100.261,0.0269646,42,136,0.255463,-100.261,0.0129341,0.0147848,0.000665692,0.0149993,0.0127196,1.25897
288,787,0.279969,100.218,0.0235871,51,136,0.279968,-100.218,0.0136477,0.0148411,0.0004503,0.014992,0.0134969,1.24756
297,787,0.236147,100.23,0.0253927,60,136,0.236145,-100.23,0.0145266,0.0149135,0.000163297,0.0149732,0.0144669,1.22026
306,787,0.418672,100.296,0.0215296,69,136,0.418671,-100.296,0.0160001,0.015057,-0.000385274,0.0161375,0.0149196,-0.342522
315,787,1.12394,100.232,0.0241107,78,136,1.12393,-100.232,0.0179703,0.0152678,-0.00114763,0.0183919,0.0148462,-0.352042
207,796,-0.292649,101.596,0.0325255,-30,127,-0.292648,-101.596,0.0123472,0.0142587,-0.000562545,0.014412,0.012194,-1.3048
216,796,-0.120448,101.769,0.0303887,-21,127,-0.120453,-101.769,0.0115226,0.0143336,4.45588e-05,0.0143343,0.0115219,1.55495
225,796,-0.0432709,101.831,0.0282983,-12,127,-0.0432739,-101.831,0.0112396,0.0144437,0.000449057,0.0145054,0.0111779,1.43415
234,796,-0.0366991,101.778,0.0277452,-3,127,-0.0366974,-101.778,0.0112176,0.0145178,0.000661711,0.0146455,0.0110899,1.3801
243,796,-0.0542033,101.593,0.0272871,6,127,-0.0541992,-101.593,0.011349,0.0145993,0.000799268,0.0147852,0.0111631,1.34226
252,796,-0.023492,101.397,0.027257,15,127,-0.0234985,-101.397,0.0116333,0.0146882,0.000861015,0.0149142,0.0114073,1.31415
261,796,0.0527513,101.022,0.0235968,24,127,0.0527649,-101.022,0.012071,0.0147842,0.000847565,0.0150272,0.011828,1.29158
270,796,0.137471,100.801,0.0224018,33,127,0.137482,-100.801,0.0126627,0.0148871,0.000759533,0.0151217,0.0124281,1.27121
279,796,0.270985,100.503,0.0278753,42,127,0.270996,-100.503,0.0134086,0.0149966,0.000597528,0.0151964,0.0132089,1.24824
288,796,0.314117,100.384,0.0278693,51,127,0.314117,-100.384,0.0143086,0.0151126,0.000362164,0.0152517,0.0141695,1.20413
297,796,0.39002,100.371,0.0266739,60,127,0.390015,-100.371,0.0153624,0.0152346,5.40928e-05,0.0153822,0.0152148,0.351359
306,796,0.682505,100.525,0.0230229,69,127,0.682495,-100.525,0.0169955,0.0154061,-0.000524364,0.0171529,0.0152487,-0.29162
315,796,1.22909,100.472,0.0302162,78,127,1.2291,-100.472,0.0190974,0.0156133,-0.00132228,0.0195424,0.0151684,-0.324632
207,805,-0.316848,101.694,0.0317765,-30,118,-0.316849,-101.694,0.0110038,0.0136886,-0.000533189,0.0137906,0.0109017,-1.38175
216,805,-0.237309,101.796,0.0300285,-21,118,-0.237305,-101.796,0.0104704,0.0138952,3.78851e-05,0.0138956,0.01047,1.55974
225,805,-0.0848562,101.855,0.0275278,-12,118,-0.0848541,-101.855,0.0104592,0.0141189,0.000420246,0.0141666,0.0104115,1.45793
234,805,-0.0916193,101.777,0.0261824,-3,118,-0.0916138,-101.777,0.010672,0.0142933,0.000618525,0.014396,0.0105692,1.40621
243,805,-0.0612814,101.65,0.0304653,6,118,-0.0612793,-101.65,0.0110286,0.0144702,0.000743447,0.0146239,0.0108749,1.36689
252,805,-0.0134109,101.497,0.0292303,15,118,-0.0134125,-101.497,0.0115294,0.014649,0.000795279,0.01484,0.0113384,1.33504
261,805,0.0398723,101.379,0.0259411,24,118,0.0398865,-101.378,0.0121745,0.014829,0.000774327,0.0150384,0.0119651,1.30673
270,805,0.0891238,101.245,0.0227608,33,118,0.0891113,-101.245,0.0129637,0.0150094,0.000680889,0.0152153,0.0127578,1.27714
279,805,0.254353,100.954,0.0233321,42,118,0.254364,-100.954,0.0138967,0.0151894,0.000515224,0.0153697,0.0137165,1.2343
288,805,0.418115,100.776,0.0239981,51,118,0.418121,-100.776,0.0149728,0.0153681,0.000277544,0.0155112,0.0148297,1.09481
297,805,0.658268,100.741,0.0238021,60,118,0.658264,-100.741,0.0161907,0.0155444,-3.19812e-05,0.0161923,0.0155428,-0.0493177
306,805,0.974967,100.824,0.0254354,69,118,0.974976,-100.824,0.0179684,0.0157491,-0.000612506,0.0181262,0.0155913,-0.25218
315,805,1.33002,100.917,0.0307003,78,118,1.33002,-100.917,0.0201822,0.0159599,-0.00141185,0.0206108,0.0155313,-0.294727
207,814,-0.291546,101.732,0.0284045,-30,109,-0.29155,-101.732,0.00977528,0.013195,-0.000556055,0.0132831,0.00968713,-1.41359
216,814,-0.251399,101.835,0.0272359,-21,109,-0.251404,-101.835,0.00952546,0.0135089,-3.10489e-05,0.0135092,0.00952522,-1.563
225,814,-0.167444,101.873,0.025521,-12,109,-0.16745,-101.873,0.00976844,0.0138193,0.000325672,0.0138453,0.00974243,1.49108
234,814,-0.0537268,101.833,0.0282089,-3,109,-0.0537262,-101.833,0.0102037,0.0140767,0.000510776,0.0141429,0.0101374,1.44185
243,814,-0.0396309,101.754,0.0254811,6,109,-0.0396271,-101.754,0.0107732,0.0143323,0.000628223,0.0144399,0.0106656,1.40111
252,814,-0.00523411,101.599,0.026264,15,109,-0.00523376,-101.599,0.011477,0.0145849,0.000678041,0.0147263,0.0113356,1.36508
261,814,0.0526127,101.531,0.0264541,24,109,0.0526123,-101.531,0.0123149,0.0148333,0.000660334,0.014996,0.0121522,1.32931
270,814,0.0901052,101.555,0.0231044,33,109,0.0901184,-101.555,0.0132862,0.0150765,0.00057522,0.0152454,0.0131173,1.28523
279,814,0.238457,101.497,0.0234753,42,109,0.238464,-101.497,0.0143901,0.0153132,0.000422795,0.0154776,0.0142257,1.19999
288,814,0.58542,101.285,0.0259099,51,109,0.585419,-101.285,0.0156254,0.0155419,0.000203109,0.015791,0.0153763,0.68394
297,814,0.766051,101.205,0.0263725,60,109,0.766052,-101.206,0.0169906,0.0157612,-8.38474e-05,0.0169963,0.0157555,-0.0677817
306,814,1.18925,100.946,0.0245423,69,109,1.18924,-100.946,0.0188888,0.0159891,-0.000628659,0.0190192,0.0158587,-0.204568
207,823,-0.271329,101.795,0.0236266,-30,100,-0.271332,-101.795,0.00868137,0.0128391,-0.000611616,0.0129272,0.00859327,-1.42773
216,823,-0.205698,101.851,0.0224822,-21,100,-0.205704,-101.851,0.00870622,0.013225,-0.000140792,0.0132294,0.00870184,-1.53968
225,823,-0.0975717,101.923,0.0254317,-12,100,-0.0975647,-101.923,0.00917777,0.0135863,0.000188032,0.0135943,0.00916976,1.52825
234,823,0.0105036,101.897,0.0327044,-3,100,0.010498,-101.897,0.00981673,0.0139022,0.000362406,0.0139341,0.00978484,1.483
243,823,-0.0142983,101.832,0.0280577,6,100,-0.0142975,-101.832,0.0105801,0.0142133,0.000476704,0.0142748,0.0105186,1.44248
252,823,-0.0332547,101.657,0.0371781,15,100,-0.0332489,-101.657,0.0114675,0.0145182,0.00053068,0.0146079,0.0113778,1.40339
261,823,0.0442784,101.655,0.0267053,24,100,0.044281,-101.655,0.0124783,0.0148153,0.000524192,0.0149275,0.0123661,1.35995
270,823,0.159116,101.699,0.0218748,33,100,0.159119,-101.699,0.0136115,0.0151028,0.000457146,0.0152318,0.0134826,1.2958
279,823,0.287854,101.71,0.0250074,42,100,0.287842,-101.71,0.0148662,0.0153792,0.000329449,0.0155402,0.0147052,1.11617
288,823,0.447328,101.711,0.0263915,51,100,0.447327,-101.711,0.0162406,0.0156427,0.000140974,0.0162722,0.0156111,0.220306
297,823,0.635318,101.589,0.0256349,60,100,0.635315,-101.589,0.0177329,0.0158915,-0.000108469,0.0177392,0.0158851,-0.0586352
306,823,0.985238,101.387,0.0250119,69,100,0.985229,-101.387,0.0197311,0.0161323,-0.000596044,0.0198273,0.0160362,-0.159936
207,832,-0.229372,101.935,0.0235389,-30,91,-0.22937,-101.935,0.00773995,0.0125006,-0.000705428,0.0126029,0.00763762,-1.42674
216,832,-0.142001,101.907,0.019423,-21,91,-0.141998,-101.907,0.00801192,0.0129541,-0.00028515,0.0129705,0.00799552,-1.51335
225,832,-0.0700601,101.92,0.0222233,-12,91,-0.0700531,-101.92,0.00868452,0.0133556,1.78614e-05,0.0133557,0.00868445,1.56697
234,832,0.0131572,101.899,0.0282436,-3,91,0.0131531,-101.899,0.00950649,0.0137211,0.000185431,0.0137293,0.00949835,1.52691
243,832,0.0445346,101.823,0.0278416,6,91,0.0445404,-101.823,0.0104431,0.0140776,0.000301263,0.0141024,0.0104183,1.48865
252,832,0.0413977,101.735,0.0269432,15,91,0.0413971,-101.735,0.0114938,0.0144233,0.00036495,0.0144681,0.011449,1.44871
261,832,0.0988415,101.787,0.0206888,24,91,0.0988464,-101.787,0.0126573,0.0147566,0.000376206,0.0148219,0.0125919,1.39872
270,832,0.178521,101.836,0.0224805,33,91,0.178528,-101.836,0.0139324,0.0150754,0.000334805,0.0151663,0.0138416,1.30583
279,832,0.320008,101.813,0.0284282,42,91,0.320007,-101.813,0.0153175,0.0153782,0.000240523,0.0155902,0.0151054,0.848137
288,832,0.475591,101.778,0.0285457,51,91,0.475586,-101.778,0.0168105,0.0156628,9.3082e-05,0.016818,0.0156553,0.0804059
297,832,0.666568,101.67,0.0289973,60,91,0.666565,-101.67,0.0184089,0.0159275,-0.000107885,0.0184136,0.0159228,-0.0433675
306,832,1.18652,101.573,0.0291246,69,91,1.18652,-101.573,0.0204823,0.0161567,-0.000521599,0.0205443,0.0160947,-0.118325
207,841,-0.209783,102.034,0.0242755,-30,82,-0.209778,-102.034,0.00691627,0.0122156,-0.000799005,0.0123334,0.00679842,-1.42436
216,841,-0.107425,101.974,0.0192786,-21,82,-0.107422,-101.974,0.00742681,0.0127137,-0.000434935,0.0127492,0.00739126,-1.48926
225,841,-0.050084,101.927,0.0183306,-12,82,-0.0500793,-101.927,0.00828417,0.0131375,-0.000161506,0.0131428,0.0082788,-1.53757
234,841,0.00511015,101.904,0.0205911,-3,82,0.00511169,-101.904,0.00927583,0.0135408,-9.56401e-07,0.0135408,0.00927583,-1.57057
243,841,0.0592979,101.851,0.0220289,6,82,0.0592957,-101.851,0.0103712,0.0139334,0.000117816,0.0139373,0.0103673,1.53777
252,841,0.100451,101.831,0.0206071,15,82,0.100449,-101.831,0.0115692,0.0143127,0.000194032,0.0143264,0.0115555,1.50054
261,841,0.138283,101.875,0.0199619,24,82,0.138275,-101.875,0.0128683,0.0146767,0.000227034,0.0147047,0.0128403,1.44779
270,841,0.186524,101.919,0.0256796,33,82,0.186523,-101.919,0.014267,0.0150228,0.000216236,0.0150803,0.0142095,1.31094
279,841,0.317613,101.904,0.0345889,42,82,0.317627,-101.904,0.0157631,0.0153488,0.000161066,0.0158183,0.0152936,0.330484
288,841,0.541721,101.916,0.0473386,51,82,0.541718,-101.916,0.0173543,0.0156525,6.09105e-05,0.0173565,0.0156504,0.0357309
297,841,1.04,101.894,0.0555483,60,82,1.04001,-101.894,0.0190381,0.0159317,-8.49236e-05,0.0190404,0.0159294,-0.0273108
306,841,1.49488,101.811,0.038144,69,82,1.49487,-101.811,0.0211598,0.0161613,-0.000411757,0.0211935,0.0161276,-0.0816422
207,850,-0.256304,102.114,0.023515,-30,73,-0.256302,-102.114,0.00625469,0.0121632,-0.000827006,0.0122768,0.00614112,-1.43432
216,850,-0.106803,102.055,0.0211075,-21,73,-0.106796,-102.055,0.00698318,0.0126659,-0.000533519,0.0127156,0.00693353,-1.47799
225,850,-0.0434285,101.972,0.0180054,-12,73,-0.0434265,-101.972,0.00800301,0.0130794,-0.000302559,0.0130973,0.00798504,-1.51147
234,850,0.00696352,101.937,0.0173433,-3,73,0.00695801,-101.937,0.00914428,0.0134924,-0.000158189,0.0134981,0.00913853,-1.53448
243,850,0.051233,101.919,0.0179497,6,73,0.051239,-101.919,0.0103784,0.0138947,-4.45923e-05,0.0138953,0.0103779,-1.55812
252,850,0.104824,101.904,0.0186918,15,73,0.104828,-101.904,0.0117039,0.0142836,3.71736e-05,0.0142841,0.0117034,1.55639
261,850,0.145199,101.904,0.020256,24,73,0.145203,-101.904,0.0131189,0.0146563,8.61431e-05,0.0146612,0.0131141,1.515
270,850,0.235002,101.926,0.0266438,33,73,0.235016,-101.926,0.0146213,0.0150103,0.000101399,0.0150352,0.0145964,1.33053
279,850,0.472153,101.919,0.0358786,42,73,0.472168,-101.919,0.0162088,0.0153428,8.20224e-05,0.0162165,0.0153351,0.0936116
288,850,0.726058,101.839,0.0359271,51,73,0.726044,-101.839,0.0178787,0.0156513,2.70449e-05,0.0178791,0.015651,0.0121395
297,850,0.832398,101.823,0.0340852,60,73,0.832397,-101.823,0.0196283,0.0159333,-6.4595e-05,0.0196294,0.0159322,-0.0174748
306,850,1.3196,101.843,0.027833,69,73,1.31961,-101.843,0.0217748,0.0161536,-0.000299364,0.0217907,0.0161377,-0.0530557
207,859,-0.228076,102.132,0.0223712,-30,64,-0.228073,-102.132,0.00580339,0.0122894,-0.000829268,0.0123937,0.00569904,-1.44562
216,859,-0.117316,102.084,0.0228478,-21,64,-0.11731,-102.084,0.00673447,0.0127764,-0.000611453,0.0128376,0.00667321,-1.47094
225,859,-0.0426269,102.049,0.0201067,-12,64,-0.0426331,-102.049,0.00789821,0.0131657,-0.000427759,0.0132002,0.00786369,-1.49029
234,859,0.0361954,102.012,0.0183251,-3,64,0.0361938,-102.012,0.00916873,0.0135688,-0.000304579,0.0135898,0.00914775,-1.50201
243,859,0.0522213,101.988,0.0161135,6,64,0.0522156,-101.989,0.0105195,0.0139612,-0.000201,0.0139729,0.0105078,-1.51266
252,859,0.0937445,101.965,0.0176852,15,64,0.09375,-101.965,0.0119489,0.0143405,-0.000118386,0.0143463,0.0119431,-1.52146
261,859,0.15721,101.945,0.0205097,24,64,0.157196,-101.945,0.013455,0.0147039,-5.8052e-05,0.0147066,0.0134523,-1.52445
270,859,0.33836,101.91,0.0292381,33,64,0.338348,-101.91,0.0150355,0.0150488,-2.12826e-05,0.0150644,0.0150199,-0.936885
279,859,0.728493,101.853,0.0484953,42,64,0.728485,-101.854,0.0166881,0.0153725,-9.36709e-06,0.0166882,0.0153725,-0.00711951
288,859,0.573474,101.842,0.0342128,51,64,0.573486,-101.842,0.0184103,0.0156724,-2.36322e-05,0.0184105,0.0156722,-0.00863072
297,859,0.305552,101.818,0.0423175,60,64,0.305542,-101.818,0.0201991,0.0159458,-6.54779e-05,0.0202001,0.0159448,-0.0153898
306,859,0.90406,101.864,0.0400242,69,64,0.904053,-101.864,0.0223356,0.0161472,-0.000208196,0.0223426,0.0161402,-0.0335927
207,868,-0.0992966,102.126,0.0230484,-30,55,-0.0993042,-102.126,0.00547794,0.0124891,-0.000810513,0.0125816,0.00538546,-1.45719
216,868,-0.0891686,102.08,0.0250037,-21,55,-0.0891724,-102.08,0.00659332,0.0129489,-0.000672556,0.0130193,0.00652293,-1.46651
225,868,-0.0341243,102.079,0.0229345,-12,55,-0.0341187,-102.079,0.00788701,0.0133112,-0.000540999,0.0133646,0.00783358,-1.47235
234,868,0.0541691,102.099,0.0249691,-3,55,0.0541687,-102.099,0.00927356,0.0136941,-0.000445784,0.0137386,0.00922905,-1.47129
243,868,0.0638369,102.069,0.0169295,6,55,0.0638428,-102.069,0.0107288,0.0140662,-0.00035971,0.0141045,0.0106904,-1.46464
252,868,0.0967334,102.055,0.0194179,15,55,0.0967407,-102.055,0.0122507,0.014425,-0.00028427,0.0144616,0.0122141,-1.44292
261,868,0.162454,102.037,0.0232509,24,55,0.162445,-102.037,0.0138371,0.0147683,-0.000220945,0.0148181,0.0137874,-1.34926
270,868,0.340328,101.997,0.0313195,33,55,0.340332,-101.997,0.0154857,0.0150936,-0.000171217,0.01555,0.0150293,-0.358898
279,868,0.711743,101.796,0.0461679,42,55,0.711731,-101.796,0.017194,0.0153982,-0.000136585,0.0172043,0.0153879,-0.0754804
297,868,0.349124,101.905,0.0477683,60,55,0.349121,-101.905,0.020778,0.0159353,-0.000118846,0.0207809,0.0159324,-0.0245216
306,868,0.751379,101.916,0.0389437,69,55,0.751373,-101.916,0.0229009,0.0161143,-0.000177034,0.0229055,0.0161097,-0.0260623
207,877,-0.0302525,102.118,0.0273648,-30,46,-0.0302582,-102.118,0.00534307,0.0128265,-0.000795194,0.0129101,0.00525951,-1.46609
